LogID,Timestamp,SourceIP,DestinationIP,DataVolume,AnomalyScore
NET_6496,2023-11-10 02:16:00,192.168.142.251,10.0.104.71,159.85908837708314,0.975213657605196
NET_6497,2023-11-01 06:11:00,192.168.201.186,10.0.250.131,191.22045901133038,0.06154491589289712
NET_6498,2023-08-04 02:08:00,192.168.38.129,10.0.89.4,322.5017983419532,0.009997147704043585
NET_6499,2023-12-09 13:52:00,192.168.226.99,10.0.97.169,226.2603388134449,0.18337752652962114
NET_6500,2023-03-05 03:27:00,192.168.14.38,10.0.253.230,219.8590700132616,0.7339871532671088
NET_6501,2023-05-09 15:47:00,192.168.153.64,10.0.241.12,42.95227486640167,0.7161631411727272
NET_6502,2023-05-21 18:53:00,192.168.205.31,10.0.171.210,483.8298210180423,0.38413615532847534
NET_6503,2023-08-12 23:27:00,192.168.214.144,10.0.180.168,478.7553344967724,0.11639240117861771
NET_6504,2023-02-09 02:01:00,192.168.192.37,10.0.154.20,486.4466262762843,0.6884068114766377
NET_6505,2023-07-02 16:24:00,192.168.196.154,10.0.197.162,191.7406360102837,0.2022472689976157
NET_6506,2023-11-03 08:49:00,192.168.193.229,10.0.250.208,230.32994186065267,0.7007949222680911
NET_6507,2023-11-14 21:32:00,192.168.190.58,10.0.54.119,153.13936954257355,0.5336741935005322
NET_6508,2023-09-09 09:09:00,192.168.4.53,10.0.36.177,118.54551063481942,0.18557941022146174
NET_6509,2023-05-02 02:36:00,192.168.141.226,10.0.96.48,346.6800009475913,0.7023565779722701
NET_6510,2023-11-30 08:27:00,192.168.172.52,10.0.183.49,80.90836143958145,0.48175525629828475
NET_6511,2023-07-14 18:07:00,192.168.176.33,10.0.177.71,299.93159803164684,0.20238729101052855
NET_6512,2023-02-24 19:46:00,192.168.70.31,10.0.212.69,125.00672349509905,0.0606738873743935
NET_6513,2023-08-10 18:40:00,192.168.158.70,10.0.242.21,5.634800844943154,0.5666606197050165
NET_6514,2023-07-27 09:39:00,192.168.107.128,10.0.19.125,22.065081412856124,0.5940790080000263
NET_6515,2023-01-21 10:46:00,192.168.42.123,10.0.35.52,444.2967294815059,0.09357795267060931
NET_6516,2023-04-08 23:16:00,192.168.216.148,10.0.23.166,62.2129086555299,0.138211477399377
NET_6517,2023-07-21 01:02:00,192.168.251.117,10.0.119.239,86.80768007812392,0.8534829955231518
NET_6518,2023-03-26 22:08:00,192.168.111.228,10.0.43.103,487.59242486676413,0.34642337553280367
NET_6519,2023-12-10 00:47:00,192.168.96.54,10.0.219.60,21.296095301976717,0.5439931373360087
NET_6520,2023-06-10 11:19:00,192.168.74.151,10.0.177.143,5.2666072552395855,0.54967351264537
NET_6521,2023-06-16 12:50:00,192.168.215.132,10.0.61.67,231.5293233258058,0.30953848469293677
NET_6522,2023-02-24 00:26:00,192.168.177.51,10.0.123.247,399.4633632818626,0.8651372740008823
NET_6523,2023-10-25 23:40:00,192.168.14.128,10.0.177.223,203.46961705647072,0.5070078782813493
NET_6524,2023-01-21 22:50:00,192.168.25.82,10.0.104.148,320.72218074982896,0.31997781623315025
NET_6525,2023-07-24 04:52:00,192.168.191.136,10.0.219.100,4.928171080119919,0.10564277764440744
NET_6526,2023-04-08 07:02:00,192.168.134.97,10.0.141.128,234.6904496902402,0.12906951860690563
NET_6527,2023-09-14 20:41:00,192.168.32.200,10.0.212.102,124.87338889887556,0.016922752518128137
NET_6528,2023-09-03 07:16:00,192.168.15.211,10.0.224.78,367.74076805204504,0.3698974523092492
NET_6529,2023-04-28 10:29:00,192.168.216.150,10.0.25.24,392.0107624028547,0.6411118566958535
NET_6530,2023-08-06 11:50:00,192.168.184.170,10.0.220.56,57.912887345149116,0.1304457401214416
NET_6531,2023-02-15 20:57:00,192.168.145.164,10.0.128.221,291.6187800739465,0.005015832453351465
NET_6532,2023-11-09 08:29:00,192.168.241.94,10.0.196.207,431.46147271963173,0.8956122826866639
NET_6533,2023-06-06 22:12:00,192.168.178.187,10.0.215.210,24.44349783314932,0.2205588009182542
NET_6534,2023-06-20 06:17:00,192.168.165.97,10.0.88.141,365.2465361944636,0.017590743098156558
NET_6535,2023-10-21 09:36:00,192.168.217.103,10.0.208.206,269.4446389246507,0.4631926833465102
NET_6536,2023-01-12 13:30:00,192.168.198.208,10.0.119.27,93.97034533276462,0.01160631822373559
NET_6537,2023-05-27 19:29:00,192.168.55.123,10.0.79.93,206.4640244908589,0.05460045428921323
NET_6538,2023-06-08 07:04:00,192.168.156.190,10.0.207.132,495.18882597057586,0.8047108200951978
NET_6539,2023-12-03 15:33:00,192.168.34.189,10.0.241.214,245.9571661929752,0.8947317644686206
NET_6540,2023-09-18 02:58:00,192.168.155.95,10.0.136.166,173.48127554576112,0.9469363752893425
NET_6541,2023-02-08 17:18:00,192.168.145.190,10.0.34.205,430.9074863722307,0.37937701882224517
NET_6542,2023-05-31 20:54:00,192.168.186.80,10.0.225.229,140.06719069117656,0.3443366596002939
NET_6543,2023-05-31 12:53:00,192.168.89.129,10.0.36.19,36.98533758115329,0.9449641035857314
NET_6544,2023-12-15 06:26:00,192.168.68.174,10.0.67.12,317.97685051602554,0.9960983447905492
NET_6545,2023-11-05 19:04:00,192.168.188.57,10.0.206.159,384.32039915549166,0.2655852700979906
NET_6546,2023-10-30 09:52:00,192.168.166.66,10.0.135.184,455.2274373720947,0.5873350741093076
NET_6547,2023-08-13 00:35:00,192.168.160.191,10.0.138.151,150.44241606356005,0.3580380909518075
NET_6548,2023-03-08 21:32:00,192.168.129.220,10.0.109.184,417.845054579745,0.8051776674563561
NET_6549,2023-11-17 16:47:00,192.168.31.11,10.0.34.221,186.66853485002633,0.3716932406004283
NET_6550,2023-09-09 14:43:00,192.168.230.101,10.0.123.118,477.8634576119128,0.5040501331455601
NET_6551,2023-03-09 14:20:00,192.168.218.189,10.0.169.52,390.70136803669783,0.14256944769987145
NET_6552,2023-01-26 07:40:00,192.168.85.85,10.0.164.155,17.29840110438874,0.6468629628832218
NET_6553,2023-07-31 21:42:00,192.168.82.64,10.0.255.224,314.8119786400094,0.9015737155593337
NET_6554,2023-09-13 18:53:00,192.168.201.30,10.0.13.247,342.4883848927938,0.2377845583952406
NET_6555,2023-01-05 07:13:00,192.168.254.91,10.0.40.7,91.39896708015308,0.528893752651082
NET_6556,2023-09-25 22:27:00,192.168.213.241,10.0.107.167,448.99099890628213,0.3861224272920486
NET_6557,2023-11-24 17:30:00,192.168.185.122,10.0.123.75,345.64587427073906,0.7169281131782993
NET_6558,2023-08-08 06:50:00,192.168.237.59,10.0.191.86,165.5663640268016,0.3883625778202302
NET_6559,2023-01-16 14:37:00,192.168.100.21,10.0.83.15,490.6740651637472,0.5929802251052303
NET_6560,2023-07-04 04:47:00,192.168.202.209,10.0.222.195,162.15605590470395,0.29933875725686887
NET_6561,2023-02-05 23:23:00,192.168.64.140,10.0.214.151,13.923933769883522,0.5014539184367192
NET_6562,2023-06-03 23:40:00,192.168.226.243,10.0.167.16,72.29564747594745,0.41843153517956944
NET_6563,2023-05-31 15:09:00,192.168.245.241,10.0.224.186,281.6556304491419,0.0666477517614904
NET_6564,2023-11-25 20:19:00,192.168.124.183,10.0.141.51,474.3312716859443,0.8984483509255204
NET_6565,2023-10-17 07:51:00,192.168.175.22,10.0.115.202,486.4013698154185,0.08144087074148909
NET_6566,2023-08-06 01:26:00,192.168.54.231,10.0.20.173,94.56253705593959,0.3693134665517098
NET_6567,2023-09-03 12:29:00,192.168.85.8,10.0.254.128,268.4688072499409,0.816453876029542
NET_6568,2023-10-17 20:26:00,192.168.137.188,10.0.130.251,358.2258253145526,0.7221483581220072
NET_6569,2023-10-31 16:42:00,192.168.61.4,10.0.42.149,257.56499545846947,0.04218061882763491
NET_6570,2023-01-30 10:27:00,192.168.138.40,10.0.10.203,425.7082103279236,0.2851390728667639
NET_6571,2023-11-19 01:33:00,192.168.236.157,10.0.145.111,48.336094175172306,0.6206645468467731
NET_6572,2023-11-17 07:36:00,192.168.68.137,10.0.119.194,10.397352521618775,0.6664454880852789
NET_6573,2023-10-02 15:14:00,192.168.86.41,10.0.108.79,257.0889890124615,0.04240651564919162
NET_6574,2023-12-31 21:23:00,192.168.130.17,10.0.87.89,489.0642115729628,0.250661693137355
NET_6575,2023-03-06 10:00:00,192.168.159.101,10.0.248.98,95.93690417116026,0.47403988663232977
NET_6576,2023-07-26 06:35:00,192.168.249.135,10.0.77.38,494.14832196983696,0.8432519168232647
NET_6577,2023-06-05 04:48:00,192.168.185.207,10.0.232.138,422.75146458467594,0.782975030588688
NET_6578,2023-09-14 02:31:00,192.168.85.131,10.0.134.109,260.42284413914405,0.02865464914396154
NET_6579,2023-04-22 23:23:00,192.168.198.201,10.0.25.16,97.30208890671784,0.5661906685037156
NET_6580,2023-06-23 00:32:00,192.168.226.228,10.0.235.44,274.40627305264013,0.38225293712487063
NET_6581,2023-07-23 09:41:00,192.168.40.211,10.0.244.35,49.45788375616785,0.69468135968753
NET_6582,2023-03-20 03:53:00,192.168.157.214,10.0.242.50,238.82708159483553,0.978836320175589
NET_6583,2023-05-03 07:26:00,192.168.239.234,10.0.131.161,494.21248704180243,0.24604585718427707
NET_6584,2023-11-22 11:16:00,192.168.138.233,10.0.139.155,275.971823387822,0.46545506833751893
NET_6585,2023-09-23 14:40:00,192.168.34.74,10.0.7.223,36.53504930160678,0.006146912919949621
NET_6586,2023-03-29 15:14:00,192.168.160.248,10.0.92.122,491.50368737731907,0.31087717550994476
NET_6587,2023-02-21 07:43:00,192.168.82.130,10.0.248.162,16.799006545033684,0.9991988893100165
NET_6588,2023-07-31 06:01:00,192.168.8.253,10.0.128.136,79.70244732905054,0.35095536269335137
NET_6589,2023-03-24 18:36:00,192.168.131.178,10.0.150.192,34.50262079413281,0.25884666017084046
NET_6590,2023-07-24 14:26:00,192.168.17.35,10.0.211.102,460.3902060377642,0.20428949769438287
NET_6591,2023-04-21 23:28:00,192.168.30.240,10.0.71.215,383.3250095955234,0.6000397100661059
NET_6592,2023-03-23 03:10:00,192.168.220.219,10.0.138.25,42.55703258158811,0.2160221978630572
NET_6593,2023-08-16 22:40:00,192.168.212.171,10.0.223.214,276.0035421509929,0.15457816208526953
NET_6594,2023-03-12 02:15:00,192.168.80.116,10.0.247.46,315.34959456513883,0.902438883217173
NET_6595,2023-09-20 20:17:00,192.168.254.133,10.0.20.38,136.3882137205004,0.2687803791704674
NET_6596,2023-03-31 13:40:00,192.168.110.149,10.0.218.155,407.28269119359265,0.7874168200141898
NET_6597,2023-01-18 13:01:00,192.168.205.163,10.0.219.156,136.86253060284884,0.03983739972707734
NET_6598,2023-05-23 07:19:00,192.168.149.252,10.0.29.173,456.3599950991,0.12554911816518377
NET_6599,2023-01-23 08:34:00,192.168.10.41,10.0.161.113,58.58023551334661,0.6339678828140024
NET_6600,2023-12-05 10:18:00,192.168.193.196,10.0.215.175,447.70010541415616,0.6719785784860635
NET_6601,2023-03-05 22:12:00,192.168.68.161,10.0.11.187,313.09573398223455,0.8519836958913503
NET_6602,2023-08-30 23:51:00,192.168.211.164,10.0.237.240,226.655900390626,0.24309023299708
NET_6603,2023-12-09 09:19:00,192.168.37.50,10.0.82.130,286.6193766848741,0.6131272464006187
NET_6604,2023-02-04 00:47:00,192.168.112.118,10.0.37.135,325.5842334999315,0.9257666650063245
NET_6605,2023-04-06 12:19:00,192.168.4.54,10.0.121.172,335.05775570391825,0.9585925246754328
NET_6606,2023-08-14 17:23:00,192.168.14.224,10.0.194.105,151.98166454489825,0.02303301753625775
NET_6607,2023-11-29 13:44:00,192.168.195.230,10.0.27.75,469.9613401448802,0.8595895322505236
NET_6608,2023-11-27 02:28:00,192.168.83.84,10.0.129.241,103.98064384980312,0.3314590471120231
NET_6609,2023-02-02 12:19:00,192.168.81.238,10.0.198.58,137.09135805361745,0.9788357278625079
NET_6610,2023-10-22 11:14:00,192.168.157.58,10.0.20.176,210.929272879036,0.49744307547651756
NET_6611,2023-02-19 02:43:00,192.168.188.195,10.0.184.162,201.7993906299558,0.19757232741986475
NET_6612,2023-12-26 07:44:00,192.168.31.151,10.0.87.141,116.67243879010817,0.10799650892054846
NET_6613,2023-11-20 08:51:00,192.168.65.82,10.0.132.92,259.5250898806757,0.3161713412553194
NET_6614,2023-02-20 12:48:00,192.168.178.208,10.0.163.158,122.8402472512136,0.468787172079289
NET_6615,2023-12-31 15:41:00,192.168.247.18,10.0.30.226,362.4023518480403,0.405533255622185
NET_6616,2023-06-09 12:31:00,192.168.158.58,10.0.44.249,18.86540087164698,0.21557886494144918
NET_6617,2023-12-20 09:47:00,192.168.76.43,10.0.226.182,343.51268390647107,0.011477195014771735
NET_6618,2023-04-07 01:43:00,192.168.34.80,10.0.253.217,294.1010103800569,0.12976448465907264
NET_6619,2023-08-26 19:47:00,192.168.222.12,10.0.97.215,442.35172723293647,0.8412442789534578
NET_6620,2023-08-14 04:28:00,192.168.176.114,10.0.72.136,378.71817817425045,0.5709365046022574
NET_6621,2023-12-04 10:06:00,192.168.242.79,10.0.192.178,33.56346420981841,0.3298443705217883
NET_6622,2023-02-08 09:43:00,192.168.178.153,10.0.243.23,147.66612076512445,0.09553656302004077
NET_6623,2023-02-01 16:51:00,192.168.116.207,10.0.52.76,126.1677089331912,0.8400513317600692
NET_6624,2023-02-13 21:26:00,192.168.158.200,10.0.123.159,340.54521558012937,0.3850510435316704
NET_6625,2023-09-03 23:15:00,192.168.196.76,10.0.121.160,314.97263454309086,0.10384703399374862
NET_6626,2023-09-04 19:56:00,192.168.150.154,10.0.244.213,42.910243062354226,0.651551195870218
NET_6627,2023-12-07 22:15:00,192.168.8.92,10.0.227.25,478.48804969508404,0.03587491173267765
NET_6628,2023-12-29 09:52:00,192.168.53.9,10.0.136.62,368.3638951991998,0.37526792875978043
NET_6629,2023-02-22 20:09:00,192.168.231.74,10.0.66.11,337.1381618272911,0.30457347440794125
NET_6630,2023-02-23 14:17:00,192.168.237.144,10.0.78.119,388.41298655316797,0.6162898796414593
NET_6631,2023-07-04 14:45:00,192.168.105.156,10.0.85.21,399.00422633906993,0.6048504963689967
NET_6632,2023-07-04 19:12:00,192.168.38.125,10.0.70.90,239.348978989506,0.06264905553813915
NET_6633,2023-09-21 12:29:00,192.168.117.160,10.0.226.164,365.8737508771299,0.9181678382129685
NET_6634,2023-07-14 05:25:00,192.168.115.114,10.0.242.72,29.394900283214273,0.041453655254639954
NET_6635,2023-04-20 11:32:00,192.168.116.25,10.0.34.101,476.6470138048854,0.32721982597449384
NET_6636,2023-07-28 18:22:00,192.168.84.122,10.0.228.211,137.57061969937254,0.7679224421891824
NET_6637,2023-03-21 07:32:00,192.168.124.170,10.0.226.100,256.4094428762829,0.2652480567682096
NET_6638,2023-10-30 12:34:00,192.168.176.81,10.0.244.96,273.7636217435242,0.27941304484593743
NET_6639,2023-04-19 22:41:00,192.168.177.168,10.0.248.199,401.4782376309279,0.9673012110998641
NET_6640,2023-02-20 23:05:00,192.168.22.93,10.0.97.57,355.7325176917421,0.01931573008161047
NET_6641,2023-07-02 21:14:00,192.168.240.33,10.0.11.240,311.1055522394291,0.2705619982498866
NET_6642,2023-09-25 02:25:00,192.168.174.206,10.0.161.228,444.48466303533405,0.18639598699991755
NET_6643,2023-05-02 07:19:00,192.168.154.235,10.0.136.96,420.1968769471688,0.7171448185954086
NET_6644,2023-10-12 16:39:00,192.168.255.60,10.0.213.14,375.37867958811194,0.6420331387859689
NET_6645,2023-08-25 22:02:00,192.168.206.216,10.0.213.51,344.86854032490606,0.18746742968211816
NET_6646,2023-12-22 21:34:00,192.168.135.202,10.0.87.165,304.7439582965658,0.7086604077763219
NET_6647,2023-12-20 23:24:00,192.168.242.106,10.0.201.236,177.4027594846592,0.7644029431094911
NET_6648,2023-04-06 10:45:00,192.168.104.169,10.0.232.250,346.08404459178314,0.9933649551546142
NET_6649,2023-11-14 01:34:00,192.168.73.105,10.0.43.31,230.9736565312537,0.7254751639147556
NET_6650,2023-11-16 08:58:00,192.168.149.195,10.0.97.141,117.7340219536289,0.7225768651324562
NET_6651,2023-01-31 16:46:00,192.168.243.207,10.0.7.38,411.0378231156759,0.4709926671190796
NET_6652,2023-10-23 14:36:00,192.168.168.113,10.0.66.250,145.57112488356412,0.5901857899310528
NET_6653,2023-05-23 15:56:00,192.168.243.115,10.0.252.18,319.3612829684645,0.12312946146234782
NET_6654,2023-02-21 11:04:00,192.168.82.235,10.0.104.44,301.65774221836676,0.9103387454182931
NET_6655,2023-08-13 23:13:00,192.168.15.191,10.0.16.213,485.07151623229737,0.3474773877713073
NET_6656,2023-10-18 14:21:00,192.168.226.8,10.0.158.170,57.248165053316455,0.39129099209347373
NET_6657,2023-09-02 18:17:00,192.168.37.131,10.0.146.95,220.53916659040794,0.36859177820067657
NET_6658,2023-05-07 15:17:00,192.168.206.96,10.0.137.248,480.5055250511411,0.6615813878721115
NET_6659,2023-11-05 04:49:00,192.168.34.244,10.0.153.247,303.5000102888272,0.7124961010570563
NET_6660,2023-08-14 04:24:00,192.168.218.243,10.0.170.94,91.31555811284055,0.3828999779203015
NET_6661,2023-09-03 19:36:00,192.168.36.72,10.0.240.241,215.31387256147096,0.5245467152801696
NET_6662,2023-11-13 17:11:00,192.168.85.197,10.0.71.181,268.984269996248,0.8036593176031974
NET_6663,2023-11-26 07:16:00,192.168.75.121,10.0.162.124,362.33561866918564,0.9491398871776445
NET_6664,2023-03-20 04:27:00,192.168.253.18,10.0.57.25,296.4892172387555,0.8688893806471037
NET_6665,2023-06-20 04:41:00,192.168.158.203,10.0.3.114,312.55394509749624,0.34810121402830874
NET_6666,2023-09-17 21:59:00,192.168.149.52,10.0.223.84,35.514982926371026,0.6196766744115856
NET_6667,2023-06-13 12:07:00,192.168.28.164,10.0.24.166,235.86920894561027,0.4306177290294857
NET_6668,2023-10-07 12:11:00,192.168.94.31,10.0.32.75,372.1792580777812,0.5893422521025116
NET_6669,2023-06-04 01:41:00,192.168.156.126,10.0.138.117,28.880731587320643,0.20475299776539835
NET_6670,2023-05-08 15:33:00,192.168.27.59,10.0.20.71,489.966967793336,0.6554158318077503
NET_6671,2023-04-16 03:46:00,192.168.57.136,10.0.238.161,337.9912613733494,0.4522636673059163
NET_6672,2023-10-24 19:22:00,192.168.162.207,10.0.1.240,83.19116213263055,0.9925700554598319
NET_6673,2023-06-11 05:31:00,192.168.12.241,10.0.74.46,343.08424181609973,0.8295343509075083
NET_6674,2023-11-19 21:27:00,192.168.119.206,10.0.141.108,486.8624698501675,0.3338062029134595
NET_6675,2023-10-23 16:29:00,192.168.133.215,10.0.158.78,152.42924930625367,0.2878512999049113
NET_6676,2023-04-07 12:18:00,192.168.136.38,10.0.42.150,306.42517447990446,0.7916023113362766
NET_6677,2023-05-05 15:08:00,192.168.106.141,10.0.18.30,220.01874487771266,0.6182299517914512
NET_6678,2023-04-12 22:41:00,192.168.216.222,10.0.130.66,311.45085972112315,0.4408357590765649
NET_6679,2023-10-12 23:06:00,192.168.168.62,10.0.12.29,180.02953139859275,0.9766680468456771
NET_6680,2023-09-26 01:03:00,192.168.72.60,10.0.226.67,360.38608784457284,0.05360804893297466
NET_6681,2023-08-21 02:32:00,192.168.52.76,10.0.21.164,455.05635806672296,0.12764729103619754
NET_6682,2023-12-28 03:40:00,192.168.57.138,10.0.15.103,114.30960142147413,0.6473984449575788
NET_6683,2023-01-01 20:46:00,192.168.248.103,10.0.186.151,223.0923203941934,0.15071622126659256
NET_6684,2023-10-05 10:18:00,192.168.38.141,10.0.28.191,256.0598041488219,0.9033554461422114
NET_6685,2023-04-06 20:01:00,192.168.158.34,10.0.100.11,439.7192241760653,0.5002696907931823
NET_6686,2023-05-04 01:10:00,192.168.113.117,10.0.59.27,260.4718028265588,0.13571363253435775
NET_6687,2023-08-22 18:37:00,192.168.56.230,10.0.192.132,463.3159910854753,0.17564072076952753
NET_6688,2023-07-04 22:09:00,192.168.254.6,10.0.81.107,468.925872077368,0.6073281293639977
NET_6689,2023-04-27 13:06:00,192.168.104.193,10.0.235.54,483.0406739391468,0.6455049697416781
NET_6690,2023-02-22 19:29:00,192.168.45.130,10.0.33.26,131.685936638386,0.6967514330561912
NET_6691,2023-03-24 20:06:00,192.168.109.231,10.0.114.161,152.59254810856206,0.42477659850063276
NET_6692,2023-12-30 11:50:00,192.168.30.185,10.0.136.207,218.8679947237573,0.2926073390027383
NET_6693,2023-11-26 11:22:00,192.168.179.246,10.0.214.174,164.8860421450297,0.18554766517071253
NET_6694,2023-05-17 15:08:00,192.168.73.208,10.0.161.253,199.31299840672438,0.876167602306993
NET_6695,2023-04-18 13:23:00,192.168.254.123,10.0.134.65,312.23667165165864,0.291751638209068
NET_6696,2023-07-02 09:01:00,192.168.183.32,10.0.218.141,162.81330314542004,0.9104009117430294
NET_6697,2023-06-13 09:45:00,192.168.226.119,10.0.135.230,188.86569981164405,0.922190713108025
NET_6698,2023-03-18 12:14:00,192.168.166.76,10.0.107.100,320.6037346372961,0.5959705405016841
NET_6699,2023-07-21 10:08:00,192.168.97.199,10.0.116.76,239.33634707302966,0.43100139096277246
NET_6700,2023-04-20 20:48:00,192.168.74.125,10.0.156.71,4.1371983249390185,0.2752187378361153
NET_6701,2023-12-22 18:14:00,192.168.169.197,10.0.73.99,137.67701795909753,0.9968192397964355
NET_6702,2023-08-14 09:35:00,192.168.104.12,10.0.47.106,279.1463653258288,0.901923366986134
NET_6703,2023-09-18 21:15:00,192.168.54.51,10.0.68.218,395.02885116375137,0.2705616024972095
NET_6704,2023-06-12 21:33:00,192.168.137.239,10.0.200.11,167.87333205073406,0.9201792148949313
NET_6705,2023-11-17 04:02:00,192.168.151.16,10.0.214.199,118.70246108681046,0.42128563466927416
